Date,Open,High,Low,Close,Volume,Tomorrow,Target,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
1999-11-01 00:00:00+05:30,16.082160174128454,16.218725101438963,14.697000686681934,14.888842582702637,67947730,15.80903148651123,1,0.9648124654195488,1.0,0.9271483790946802,1.0,0.9813089278655849,29.0,1.1160143444384065,117.0,0.9693829397183825,453.0
1999-11-02 00:00:00+05:30,14.76203319497053,15.926087522737143,14.371847283961475,15.80903148651123,50695075,15.168474197387695,0,1.0299756556996051,1.0,0.9963115432759978,2.0,1.0416451445987525,29.0,1.1830361873037403,117.0,1.0290271365904995,454.0
1999-11-03 00:00:00+05:30,15.932588024303646,15.932588024303646,14.879085204885975,15.168474197387695,34809480,15.145716667175293,0,0.9793218571030244,1.0,0.974758559188106,2.0,0.9994857054819783,29.0,1.1335749940228115,116.0,0.9870969674787905,454.0
1999-11-04 00:00:00+05:30,15.152220072850827,15.262772710870616,14.73927287438747,15.145716667175293,25710179,15.366819381713867,1,0.9992492779928028,0.0,0.9836551234225747,2.0,0.9985067239338029,28.0,1.1302593664861404,116.0,0.9853797885456856,454.0
1999-11-05 00:00:00+05:30,15.181480895859764,15.503384305055661,15.113198434188867,15.366819381713867,27587880,15.366819381713867,0,1.0072462909731368,1.0,1.0059599272385062,2.0,1.0130905326880169,29.0,1.1450271002012666,117.0,0.9995066192182844,455.0
1999-11-08 00:00:00+05:30,15.366819381713867,15.366819381713867,15.366819381713867,15.366819381713867,0,15.617188453674316,1,1.0,1.0,0.9997038103612025,2.0,1.0132570583890996,28.0,1.1432043314006883,117.0,0.9992269836099137,455.0
1999-11-09 00:00:00+05:30,15.47086777391923,15.734243157016298,14.963627220461902,15.617188453674316,29582557,15.571671485900879,0,1.0080805902609697,1.0,1.0185341922856257,2.0,1.029622405858407,29.0,1.159899719227019,117.0,1.0152466421057995,455.0
1999-11-10 00:00:00+05:30,15.477376691902796,15.727746670317487,15.4188486620736,15.571671485900879,15690983,15.418845176696777,0,0.9985406017449301,1.0,1.0102525023517273,2.0,1.0271499781750584,28.0,1.1546160897281825,117.0,1.0119957568978697,455.0
1999-11-11 00:00:00+05:30,15.587925821401862,15.818785527944282,15.282280242837432,15.418845176696777,27221115,15.210745811462402,0,0.9950686104762962,0.0,0.9968048396391948,2.0,1.0177494653179229,28.0,1.141362561488674,117.0,1.0018123943515653,454.0
1999-11-12 00:00:00+05:30,15.282279319307396,15.350561782110661,15.096940830379713,15.210745811462402,15237861,15.015652656555176,0,0.993205937182941,0.0,0.9853399327669684,1.0,1.0048258009984166,28.0,1.1241220553932127,117.0,0.9880575163218033,453.0
